code,synonyms
"239634COS","리스몬티지점안액,티모프틱엑스이점안액"
"239636COS","리스몬티지점안액,티마박점안액,티모프틱점안액"
"239801ATB","코러스티니다졸정,티니다진정"
"239802ATB","오스틴티니다졸정,파소질정300밀리그람"
"240301ACH","타론캡슐,티로랙스캡슐"
"240301ATB","광동티라미드정,뉴티로정,동성티로프라미드정,레스파정,레스피드정,로미드정,로스파정,메가티로정,메티로정,메피드정"
"240302BIJ","안티모딕주,안티스파주,타론주,티라드주,티램주,티로민주,티로파주,티파스주사,티프론주,프로파주"
"240330BIJ","안티모딕주,타론주,티라드주,티램주,티로민주,티로케이주,티로파주"
"240701ATB","솝튼정,실다루드정,티자리드정1밀리그람"
"240801COO","오큐라신안연고,토라빈안연고,토브렉스안연고"
"240801COS","리토브라점안액,비토브라점안액(토브라마이신,아이토브라점안액,아이토신점안액(토브라마이신,오큐라신점안액(토브라마이신,오클점안액,옵티마이점안액,토라미신점안액,토라빈점안액,토라신점안액(토브라마이신"
"240802COS","토라미신점안액,토바신점안액(토브라마이신"
"240830COS","토라미신점안액,토바신점안액(토브라마이신"
"240831COS","오큐라신점안액(토브라마이신"
"240832COO","오큐라신안연고,토라빈안연고,토브렉스안연고"
"240833COS","아토마점안액,오큐라신점안액(토브라마이신,오클점안액,옵티마이점안액,토라미신점안액,토라빈점안액,토라신점안액,토마신점안액,토마점안액,토바신점안액(토브라마이신"
"240834COS","라이트토브라점안액,리토브라점안액,비토브라점안액(토브라마이신,아이토브라점안액,아이토신점안액(토브라마이신,아토마점안액,옵티마이점안액,유니온토프라신점안액,토라원점안액,토마신점안액"
"240837COS","트로나점안액(토브라마이신"
"240840BIJ","대한뉴팜황산토브라마이신주,테네브라60밀리그람주사액,토프라신주(토브라마이신)(바이알,토프라신주(토브라마이신)수출명:UNION TOPRACIN inj.,토프라신주(토브라마이신)수출명:UNIONTOPRACINinj."
"240841BIJ","대한뉴팜황산토브라마이신주,삼진토브라마이신주사,알보젠황산토브라마이신주80밀리그램,유한토브라마이신주사액80밀리그람,코러스토브라마이신주,코스맥스토브라마이신주사80밀리그람,테네브라80밀리그램주사액,토브라주,토브록신주(토브라마이신)수출명:TOBROXINEINJ.,토비시란주"
"240842BIJ","알리코토브라마이신주,토부신주"
"240844BIJ","토프라신주(토브라마이신)(바이알,토프라신주(토브라마이신)수출명:UNION TOPRACIN inj.,토프라신주(토브라마이신)수출명:UNIONTOPRACINinj."
"240845COO","오큐라신안연고,토라신안연고"
"240906BIJ","대한뉴팜황산토브라마이신주[수출명:토비신주(TOBICIN Inj.) 토비주(TOBI Inj.) Newtobi Inj.],대한뉴팜황산토브라마이신주[수출명:토비신주(TOBICINInj.)토비주(TOBIInj.)NewtobiInj.],테네브라60밀리그람주사액,토프라신주(토브라마이신)(바이알"
"240907BIJ","근화황산토브라마이신주,대한뉴팜황산토브라마이신주,동광토브라마이신주,동광토브라마이신주(바이알,드림파마토브라마이신주사80밀리그람,마이토브주사,삼진토브라마이신주사80밀리그람,알보젠황산토브라마이신주,유한토브라마이신주사액80밀리그람,테네브라80밀리그람주사액"
"240908BIJ","알리코토브라마이신주,토부신주"
"241103ACS","마이팜토코페롤연질캅셀,하이페롤연질캅셀"
"241201ATB","명문토피소팜정,이소탄정,토스팜정,토피온정,토핌정,프리정,환인그란닥신정"
"241401BIJ","벤다졸린주사,벤지돈주"
"241701ATB","무스타진정,톨릭신정,페리손정"
"241701BIJ","마이팜염산톨페리손주,무스캄주,미도캄주사(톨페리손염산염,크레놀주,크로리올주,크로리올주(바이알,토리마론주사,토리손주사,톨페린주(염산톨페리손,페리손주"
"241702ATB","미도캄정150밀리그람,유리손정,톨리손정(염산톨페리손)(수출명:제쏘틸정,푸라콘정150밀리그램"
"241730BIJ","무스캄주,크레놀주,크로리올주,토리마론주사,토리손주사,페리손주,페트론주"
"241801ATB","가바토파정100밀리그람,국제토피라메이트정100밀리그람,보령토피라메이트정100밀리그램,세티정,아토맥정,우리들토피라메이트정,유니토파정,탑메이트정,토맥스정,토파린정"
"241803ACH","토파맥스스프링클캅셀25밀리그람,토파맥스스프링클캡슐"
"241803ATB","보령토피라메이트정25밀리그램,세티정25밀리그람,아토맥정,우리들토피라메이트정,유니토파정25밀리그람,탑메이트정,토람트정25밀리그람,토맥스정,토파린정,토파마정"
"241804ACH","토파맥스스프링클캅셀50밀리그람,토파맥스스프링클캡슐"
"241804ATB","토파씬정50밀리그람,토피론정"
"241901BIJ","토포칸주,하이캄틴주,화이자토포테칸주"
"242001ATB","보령토르세미드정10밀리그람,세토람정10밀리그람,토라정,토렘정10밀리그람,토르셈정,토르신정10밀리그람"
"242002ATB","보령토르세미드정2.5밀리그람,세토람정,토라정,토렘정2.5밀리그람,토르셈정"
"242003ATB","보령토르세미드정5밀리그람,세토람정5밀리그람,토라드정5밀리그람,토라정,토렘정5밀리그람,토르셈정,토르신정5밀리그람"
"242101ATB","사와이토레미펜정,화레스톤정"
"242203COS","동아오젝스점안액"
"242301ACR","지판서방캡슐,트라도날서방캡슐100밀리그람,포텐돌서방캡슐"
"242301ATR","라마도서방정,산도스트라마돌서방정,트리돌서방정"
"242301BIJ","도란찐주100밀리그람(염산트라마돌,신일트라마돌염산염주사액,지판주사,코리돌주,탄돌주100밀리그람(트라마돌염산염,트라주 mL,트라주mL,트리돌주100밀리그람"
"242302ATR","뉴트람서방정,울펜서방정,지트람엑스엘서방정150밀리그람,케이트람엑스엘서방정,콘트람엑스엘서방정,트라반서방정,트라씨알정,페니마돌엑스엘정"
"242303BIJ","경동캄펙스주,도란찐주50밀리그람,돌마주사,마리트롤주,신일트라마돌염산염주사액,신풍트라마돌염산염주,지판주사,콤파주,타마돌주사(염산트라마돌,트라돌주사액(트라마돌염산염)[수출명:인바이오넷트라돌주사액(트라마돌염산염)]"
"242304ATR","지트람엑스엘서방정200밀리그람,트라마콘티서방정"
"242305ACH","지판캡슐,트로돈캅셀(트라마돌염산염)[수출명:트로돈포르트캅셀(트라마돌염산염)],트리돌캡슐,페니마돌캡슐"
"242330BIJ","경동캄펙스주,네오마돌주,도란찐주50밀리그람,돌마주사,라트롤주(트라마돌염산염,마리트롤주,신일트라마돌염산염주사액,신풍트라마돌염산염주,오스마돌주,이니트라마돌주"
"242331BIJ","도란찐주100밀리그람,신일트라마돌염산염주사액100밀리그램,오스마돌주,지판주사,케이에스트라마돌염산염주,코리돌주,탄돌주100밀리그람(트라마돌염산염,트라돔주,트라주 mL,트라주mL"
"242503BIJ","트렌자민주250밀리그람,휴온스트라넥사민주사"
"242504BIJ","도란사민에스주,신풍트라넥삼산주사500밀리그람"
"242530BIJ","유니트라주,트렌자민주250밀리그람,휴온스트라넥사민주사"
"242531BIJ","도란사민에스주,신풍트라넥삼산주사500밀리그램,유니트라주,트렌자민주500밀리그람"
"242532BIJ","트레민주사(트라넥삼산"
"242601ACH","라닐톤캡슐,중외리자벤캡슐,트라젠캡슐,트레노캡슐"
"242801BIJ","삼페넷주,허셉틴주,허쥬마주(트라스투주맙"
"242802BIJ","삼페넷주,오기브리주,허셉틴주150밀리그람(트라스투주맙,허쥬마주(트라스투주맙"
"242901ACH","명인트라조돈캅셀25밀리그람,영풍염산트라조돈25밀리그람캅셀,환인트라조돈염산염캡슐"
"242901ATB","명인트라조돈염산염정25mg,트리티코정25밀리그람"
"242902ATB","명인트라조돈염산염정50밀리그램,트리티코정50밀리그람"
"243001ACS","베사노이드연질캅셀10밀리그람,베사노이드연질캡슐"
"243203ATB","레더코트정,암시논정,트라시논정,트리코탈정"
"243302COM","아비나연고,오라메디연고"
"243303BIJ","유데노론주사,이연트리암시놀론아세토니드주40밀리그람 밀리리터,이연트리암시놀론아세토니드주40밀리그람밀리리터,탐세톤40주,트레온주사,트리암시놀론주사40밀리그람,트리암주(트리암시놀론아세토니드"
"243304CCM","대우트리암시놀론크림,트리시놀크림,트리코트크림"
"243304COM","리시놀연고,제미코트연고"
"243332CCM","트리시놀크림,트리코트크림"
"243335BIJ","삼성트리암시놀론주,유데노론주사,이연트리암시놀론아세토니드주40밀리그람 밀리리터,이연트리암시놀론아세토니드주40밀리그람밀리리터,탐세톤40주,트리암시놀론주사,트리암주(트리암시놀론아세토니드"
"243339COM","제미코트연고,트리코트크림"
"243501ATB","졸민정0.125밀리그람,트리람정,할시온정"
"243502ATB","졸민정,트리람정,할시온정"
"244001COS","오큐플리딘점안액(트리플루리딘,티.에프.디점안액"
"244030COS","오큐플리딘점안액(트리플루리딘"
"244101ACH","도리스캡슐,리살캡슐,명인디스그렌캡슐,신풍트리플루살캡슐,타루살캅셀,트루살캡슐,트리그렌캡슐,트리그린캡슐,트리살캡슐,트리스캡슐"
"244301ATB","가스부틴정,라파부틴정,레큐틴정,리메부틴정,마부탄정,말릭스정,메리틴정,메부라틴정,메부틴정,베부틴정(트리메부틴말레산염"
"244302ATB","리부트정,마이부틴정,셀트리온트리메부틴말레산염정,신일트리메부틴말레산염정200밀리그램,타라부틴정,탈리부틴정,트리마정,트리부틴정,한서말레인산트리메부틴정"
"244303ATR","네오부틴서방정,뉴부틴서방정,뉴트레부틴서방정,메리톤서방정,모트릭에스알서방정,애니틴서방정,트리부틴서방정,티메부틴서방정,포리부틴서방정,프로메부틴서방정"
"244304ASY","베부틴드라이시럽,신일트리메부틴시럽,주니건조시럽,크로부틴건조시럽,트리마건조시럽,트리메가건조시럽,포리부틴드라이시럽"
"244305ATB","마리부틴정,메부라틴정150밀리그람,메부란정,바이메틴정,삼메틴정,쎄리부틴정(트리메부틴말레산염)쎄리부틴정,애니티닌정,애니틴정,엘부틴정,주니정150밀리그람"
"244501ATB","메타진정(트리메타지딘염산염,바소트리정(트리메타지딘염산염,바스티난정,바트렐정,삼남염산트리메타지딘정20밀리그람,셀트리메정,타지딘정(염산트리메타지딘)수출명:TRITASDINETAB.RIMEDINETab.HANREDINETAB.,트리딘정,트리진정(트리메타지딘염산염"
"244502ATR","메타젠엠알서방정,바스티난엠알서방정,이메지드엠알서방정"
"244802ATB","뉴 간정,뉴간정,데놀정,두카스정(구연산비스마스칼륨,듀오솔정,안티파이정,위라클정,컴비스정,헤박터정,헤파스정(구연산비스마스칼륨"
"244902BIJ","데카펩틸 데포,데카펩틸데포,디페렐린피알3.75밀리그람주"
"245301COS","미드리아실점안액,오큐트로픽점안액(트로픽아미드"
"245501ATB","뉴로피움정,상트로스정,스파스몰리트당의정"
"245502ATB","광동염화트로스피움정,노스파정,뉴스판정,드로스정,로스피움정,리치스파정,명문염화트로스피움정,삼천당염화트로스피움정,스로트정,스토피움정"
"245601ATB","디펜사정,아푸라스정100밀리그람"
"245802ACH","노브라민캡슐5밀리그람,데카키논캡슐"
"246101CCM","미모나크림,반드레크림,보두레아크림(요소,유그린크림,초초칸크림,한미유리아크림"
"246101COM","반질연고,소프린연고(요소,소프티아연고,손바렌연고(요소"
"246132CCM","미모나크림,보두레아크림(우레아,유그린크림,초초칸크림,한미유리아크림"
"246132COM","소프티아연고,손바렌연고(요소"
"246133CCM","미모나크림,한미유리아크림"
"246134CCM","반드레크림,한미유리아크림"
"246202BIJ","포스티몬주,포스티몬주75아이유,폴리몬주(유로폴리트로핀"
"246401BIJ","녹십자유로키나제주,녹십자유로키나제주100 000단위,녹십자유로키나제주100000단위,유로틴주,유한유로키나제주"
"246404BIJ","녹십자유로키나제주,유로틴주."
"246405BIJ","녹십자유로키나제주,녹십자유로키나제주20 000단위,녹십자유로키나제주20000단위,유로틴주"
